10361;-122.34882400; 47.76880600;
10362;-122.34880700; 47.74588600;
10363;-122.34879000; 47.53526200;
10364;-122.34877700; 47.48365600;
10365;-122.34877300; 47.48842100;
10366;-122.34877300; 47.48903100;
10367;-122.34876800; 47.62475400;
10368;-122.34876200; 47.48338100;
10369;-122.34875400; 47.28727500;
1036;-122.45651000; 47.41794400;
10370;-122.34875200; 47.43595700;
10371;-122.34874100; 47.77231900;
10372;-122.34874100; 47.77411900;
10373;-122.34874000; 47.76321900;
10374;-122.34873900; 47.70512000;
10375;-122.34873900; 47.70792000;
10376;-122.34873900; 47.70882000;
10377;-122.34873800; 47.61162000;
10378;-122.34873800; 47.61472000;
10379;-122.34873800; 47.61872000;
1037;-122.45650300; 47.44752400;
10380;-122.34873800; 47.63502000;
10381;-122.34873600; 47.45602100;
10382;-122.34873600; 47.45802100;
10383;-122.34873600; 47.45962100;
10384;-122.34873600; 47.46142100;
10385;-122.34873600; 47.47042100;
10386;-122.34873600; 47.48292100;
10387;-122.34873600; 47.49662100;
10388;-122.34873600; 47.51012000;
10389;-122.34873500; 47.44022100;
1038;-122.45634700; 47.44556300;
10390;-122.34873500; 47.45372100;
10391;-122.34873500; 47.45422100;
10392;-122.34872700; 47.31834600;
10393;-122.34871700; 47.28976100;
10394;-122.34869300; 47.77140700;
10395;-122.34866800; 47.28469600;
10396;-122.34865900; 47.28515000;
10397;-122.34865200; 47.28302900;
10398;-122.34864900; 47.30372600;
10399;-122.34864400; 47.28370900;
1039;-122.45620400; 47.39072400;
103;-122.51164500; 47.34649400;
10400;-122.34864100; 47.77041900;
10401;-122.34864100; 47.77321900;
10402;-122.34864000; 47.76081900;
10403;-122.34864000; 47.76231900;
10404;-122.34863900; 47.70662000;
10405;-122.34863900; 47.71761900;
10406;-122.34863800; 47.67242000;
10407;-122.34863800; 47.67312000;
10408;-122.34863700; 47.57162000;
10409;-122.34863600; 47.46312100;
1040;-122.45616800; 47.45619900;
10410;-122.34863600; 47.46339000;
10411;-122.34863600; 47.46462100;
10412;-122.34863600; 47.48202100;
10413;-122.34863600; 47.49652100;
10414;-122.34863600; 47.51602000;
10415;-122.34863500; 47.44332100;
10416;-122.34861600; 47.30608300;
10417;-122.34860800; 47.28933400;
10418;-122.34860600; 47.32009100;
10419;-122.34860200; 47.76028700;
1041;-122.45609200; 47.45431400;
10420;-122.34859700; 47.49479800;
10421;-122.34859400; 47.32083100;
10422;-122.34857300; 47.64078700;
10423;-122.34857200; 47.31942400;
10424;-122.34856300; 47.77741100;
10425;-122.34854100; 47.77651900;
10426;-122.34854100; 47.77711900;
10427;-122.34854000; 47.75821900;
10428;-122.34854000; 47.75941900;
10429;-122.34854000; 47.76901900;
1042;-122.45605200; 47.44363900;
10430;-122.34853800; 47.63582000;
10431;-122.34853800; 47.64692000;
10432;-122.34853800; 47.66212000;
10433;-122.34853800; 47.66422000;
10434;-122.34853800; 47.66502000;
10435;-122.34853800; 47.67172000;
10436;-122.34853800; 47.67282000;
10437;-122.34853800; 47.67382000;
10438;-122.34853800; 47.67452000;
10439;-122.34853600; 47.48122100;
1043;-122.45572400; 47.35172900;
10440;-122.34853600; 47.50102100;
10441;-122.34853600; 47.50652000;
10442;-122.34853600; 47.50822000;
10443;-122.34853600; 47.51482000;
10444;-122.34853500; 47.42742100;
10445;-122.34852700; 47.30416900;
10446;-122.34851300; 47.28902600;
10447;-122.34851300; 47.30480200;
10448;-122.34851300; 47.75763300;
10449;-122.34851100; 47.30186500;
1044;-122.45550500; 47.41754700;
10450;-122.34849700; 47.31767300;
10451;-122.34849600; 47.31502500;
10452;-122.34849400; 47.75720800;
10453;-122.34847800; 47.28875800;
10454;-122.34844300; 47.30767700;
10455;-122.34844000; 47.75601900;
10456;-122.34843800; 47.61182000;
10457;-122.34843800; 47.61362000;
10458;-122.34843800; 47.63072000;
10459;-122.34843800; 47.63242000;
1045;-122.45547300; 47.43863900;
10460;-122.34843800; 47.63332000;
10461;-122.34843800; 47.65542000;
10462;-122.34843800; 47.65942000;
10463;-122.34843800; 47.66092000;
10464;-122.34843800; 47.66152000;
10465;-122.34843800; 47.66292000;
10466;-122.34843800; 47.66352000;
10467;-122.34843600; 47.50032100;
10468;-122.34843600; 47.50482000;
10469;-122.34843600; 47.50712000;
1046;-122.45534200; 47.38922800;
10470;-122.34843500; 47.45162100;
10471;-122.34842800; 47.30809100;
10472;-122.34841200; 47.31561200;
10473;-122.34839500; 47.69709100;
10474;-122.34838800; 47.32229300;
10475;-122.34838300; 47.69658400;
10476;-122.34834500; 47.30478300;
10477;-122.34833800; 47.63752000;
10478;-122.34833800; 47.63832000;
10479;-122.34833800; 47.64002000;
1047;-122.45533400; 47.43281900;
10480;-122.34833800; 47.65122000;
10481;-122.34833800; 47.65272000;
10482;-122.34833800; 47.65412000;
10483;-122.34833800; 47.65672000;
10484;-122.34833800; 47.65782000;
10485;-122.34833800; 47.65872000;
10486;-122.34833800; 47.66012000;
10487;-122.34833800; 47.67532000;
10488;-122.34833800; 47.67602000;
10489;-122.34833700; 47.32147600;
1048;-122.45532900; 47.46554500;
10490;-122.34833600; 47.50282100;
